,id_stable,ContentClean,y_sent
781,199489,"Almost ALL our interpreters, SIV holders and their CHILDREN still left behind. These people risked everything and SAVED soldiers lives! I thought you were more compassionate than Trump but with the withdrawal and aftermath it seems like you don’t even care just want to move on.",0
782,149133,"20 yrs ago, Democrats tricked Bush into invading Afghanistan ostensibly to get Osama bin Laden and cripple Al Qaeda's ability to launch a 9/11-scale attack on America— but really so that 20 years later, a Democratic president could yank the troops out to trigger a refugee influx.",0
783,148051,“We promised we would get them out. We promised we would stand by the thousands of Afghan translators and their families as they stood by our troops …” via,0
784,137079,First migrant crisis then 2nd wave then afghan crisis. Unforgettable images in my head. 💔,0
785,121092,"Then Joe Biden should announce that 58,700 Afghans are going to be resettled in America. That will force the GQP to scream the place down about 58,700 Afghans being settled in America and acknowledge Biden's exit was successful because he got out 58,700.",2
786,156930,"I struggle to distinguish ""high risk"" to ""low risk"" Afgan women. I can see that some were living a more public life than others before, but all girls and women in Afghanistan are in danger and granting asylum only to some would be criminal and inhumane.",0
787,83580,"‼️HERE’S THE KICK IN THE TEETH: We are 18 months into a pandemic and many U.S. CITIZENS have lost everything..homes, savings,etc.Yet instead of America first, Biden Requests $6.4B in TAXPAYER MONEY to Resettle 95,000 [unvetted] Afghans Across U.S. 👇1/",0
788,94749,Unlimited money and people. Greatest power in the world. Biden is a traitor. Thousands of Afghans Not helpers or translators brought here. Why? Lie open borders. Wake up. America being taken down. Biden is a liar. Years of lying.,0
789,125438,#Turkey is building a border wall to prevent #Afghan refugees from entering the country through #Iran. Turkey has said that it will not become the “refugee warehouse” of the #US and #Europe. Read more:,1
790,91903,Resettlement team aiming to bring Afghan refugees to Manhattan,1
791,180627,Thank Mr. President for rescuing our Afghan translators Please get them all?,1
792,72423,Afghan refugee: Being caught by Taliban 'was like a scary movie',0
793,195831,"Sometimes the best we can do is the least we can do. We owe protection to the interpreters and translators, schoolteachers and bureaucrats, women and children whose lives are at risk because they threw their lot in with us on the promise of a better society. #Afghanistan",0
794,100140,The Afghan refugee crisis is about to get much worse,0
795,116971,Mr. President why did you stop allowing Afghan SIV and those brave Afghans who assisted the U.S. from entering HKIA days ago? When you made the decision to not stay why didn’t you cut the red tape to allow the SIV process to go more smoothly? Now you refuse to extend the deadline,0
796,152324,The United Nations declared yesterday that anyone from Afghanistan is a refugee. When is Ireland releasing the 500 in Direct Provision for years? Surely this is breach of International Law and discrimination? They can't go back to KABUL!,0
797,181912,Eventually the situation became so dangerous Masomah and her family fled Afghanistan in 2016 and claimed asylum in France. Now she says she represent 82 million refugees. That line “ and all the women in Afghanistan & other countries who think they should not ride a bike”.,1
798,14675,"And what about the Afghans that were loyal translators for ADF and our local Embassy staff? Neither you or the feds seem so helpful then, WHY? Because they were not white and “Christian”?- how about the Yazidi and others from Syria, where were you then?",0
799,69062,"If the Biden administration is able to welcome and grant asylum and protection to Afghan refugees, then what's stopping them from doing the same for the thousands who fled from Haiti 🇭🇹?",0
800,16793,"Or protect themselves from the dozens of known afghani terrorists (or their associates) that they admitted not to have vetted properly or at all, who are free in the US & no one seems to have any idea where they are situated. And the cluster f*ck continues.",0
801,88902,"Final Comment - Over 31,000 Afghans have entered America since August 31. “By far the majority are not translators and speak a Persian dialect of the language akin to the Taliban. No papers. No passports. No ID.” They are being given accommodation at 7 military bases for now.”",0
802,12350,"More than 1,800 Afghan special immigration visa holders have arrived in San Antonio since September 2021. The Center for Refugee Services has coordinated with more than 75 community groups and congregations to outfit their homes with basic necessities.",2
803,168478,"I represent victims of the Taliban atrocities in asylum proceedings. To hear this administration deflect responsibility for the way in which this withdrawal endangers Afghani women and Interpreters is nauseating. As an American, a woman and an attorney I’m ashamed.",0
804,121593,"""There wr cabinet [mtgs] abt this durg the Trump [admin] whr S. Miller wd peddle his racist hysteria abt Iraq&Afghanistan.He&his enablers across [gov] wd undermine any1 who workdon solving the SIV issue by devastating the system"" atthe DHS &the State Dept",0
805,105376,President of the United States: Petition for Afghan Families to claim Political/Refugee Asylum in the U​.​S. - please Sign the Petition! via,1
806,154697,Will stand up and refuse to accept non vetted afghans into our state,1
807,83728,Blinken tours Doha center housing Afghan refugees and says evacuees will be vetted in the US -,1
808,74077,"Do recall in Biden's America, if you're on Welfare and don't work, or if you're an illegal crossing our border (who will not be tested for Covid or vaxed), or an Afghan refugee, you are exempt from Joe's vax mandate. It's only for working Am citizens. Thinking about that.🤔🤬",0
809,151627,You are defeated badly in Afghanistan. yes it's good to give asylum. probably a face saving for modi and doval hahaha.,0
810,39099,As a Jewess I find it hard to write this down on my twitter account but in regards to Afghan Citizens Resettlement Scheme could there be elements of hidden racism in Priti Patel's Home office civil service department?,0
811,69329,Mr. Sec Blinken we SIV applicants are left behind in a very bad situation in Afghanistan. Hope you hear our voices. This is a matter of life and death 😢,0
812,135315,Ceredigion council is inviting the community to identify any self-contained properties in the private sector that may be available for use as part of a scheme to resettle ‘Locally Employed’ Afghans,2
813,24044,"Political figures are calling on Ottawa to do more to bring Afghan refugees into the country. I'll speak to Senator and former justice minister Plus, I'll be joined by an Afghan refugee who is in hiding while waiting for help to get to Canada.",2
814,26780,"Is the reason for the resignations due to the fact Afghan thugs, warlords, the powerful/ traitors were allowed in under humanitarian parole ahead of refugees? see New Yorker. 9/16/2021 Dr. Gopal",0
815,79078,"FINALLY - put all the information about Afghanistan on a website! Please share this for American citizens, SIV etc. #ProjectExodus",1
816,39955,What explanation does the government have for not having sorted out the Afghan resettlement plan?,0
