,id_stable,Date,ContentClean
1106,110311,2021-08-27 06:36:01+00:00,"This guys claims the only reason the administration would want to evacuate ""unvetted"" Afghans to the US is to ""pump"" refugees into the heartland. One could argue they're refugees but Afghans who worked with and helped US forces aren't unvetted."
595,64776,2021-09-25 16:34:50+00:00,"84% of the Afghan “refugees” here were UNVETTED. We can either allow them to assault American women and rape child brides, or we can send them back. SEND THEM BACK NOW!"
515,14700,2022-02-26 23:39:44+00:00,"Talked to a neighbor who's an Afghan refugee, he told me the racist ""warnings"" about Chicago he got from soldiers/CBP at their initial resettlement camp. These ideas are violence, it all connects"
1102,135888,2021-08-20 13:25:51+00:00,BREAKING: Epping Forest District Council is set to offer two family-sized homes to the Government for the Afghan refugee relocation programme. The homes would be for Locally Employed Staff who worked for the UK and risked their lives alongside British troops in Afghanistan.
1157,35964,2021-12-08 16:56:40+00:00,"There is a substantial difference between the coverage of the Syrian refugee crisis and the #AfghanistanCrisis, says A lack of public, media, and political attention has meant that Afghans are ""suffering in silence."" #cdnpoli #cdnfp"
681,78209,2021-09-12 03:11:30+00:00,"""Afghans eligible and referred to the U.S. Refugee Admissions Program (USRAP) must be outside of Afghanistan in a third country for their cases to be processed."""
53,24629,2022-01-20 14:25:55+00:00,as a poor Afghan Refugee after passing 8years in uncertainty i sincerely beg you please please pay attention and rescue me and my children . my little toddler became a teenager without education. please end this miserable situation .
1162,105027,2021-08-29 01:06:06+00:00,They. Have. Been. Vetted. face_with_rolling_eyes_e If you had paid any attention beyond “Afghan refugees” you’d have seen that only the ones who have already been through the screening and had passed (just got stuck due to moratoriums on visas) for visas or special immigrant are coming here.
982,167467,2021-08-16 06:13:35+00:00,It's a shame asylum can't be given to every woman and child in Afghanistan and the borders sealed so those medieval a**holes would die out.
652,138813,2021-08-19 19:59:37+00:00,Get our own people out FIRST. Use #Google Data that you have to vet Afgans. Investigate #Google for evidence that the Afghan data base was shared with China (and therefore Taliban).
59,188826,2021-07-02 15:59:42+00:00,"""A crucial way for the U.S. to aid key Afghan allies would be through the Special Immigrant Visa program, which allows those who have worked for American forces to claim refugee status. ... there are some 18,000 Afghan SIV applicants, with 9,000 or so just starting the process"""
924,90590,2021-09-03 21:57:19+00:00,Looking forward to Orville the Duck's opinion on the Afghanistan refugee Crisis.
327,149596,2021-08-18 07:01:42+00:00,"Noteworthy that in backhand_index_pointing_up_e interview, Greek migration minister touts Greece_e has ""strengthened [its] legal arsenal"" by declaring Turkey safe country for Afghans. The widely-criticized designation makes it easier for Greece_e to turn away Afghanistan_e asylum-seekers who come thru Turkey_e "
1040,79386,2021-09-10 19:19:59+00:00,"We are fine tuning the Community Sponsorship model to resettle refugees, building teams & seeking support for resettlement of SIVs who have been fortunate to get out of Afghanistan, as well as other refugees. Donate #crypto via our page:"
724,3083,2022-04-14 07:27:54+00:00,"if u take in a single ukranian refugee here the government pays u €500 a month, this was never an option given to ppl from syria or afghanistan"
995,53958,2021-10-16 12:07:23+00:00,"1A, 1B not all vaccinated Hollowing out the public service Destroying (almost) the NDIS Israeli embassy Submarines China Julian Assange Afghanistan (way too slow) refugees and asylum seekers International students Not clawing back Jobkeeper NSW outbreak to Vic, NZ, ACT."
459,96167,2021-09-01 15:17:31+00:00,Another blunder in this Afghanistan withdrawal. No planning for proper vetting before boarding planes
36,196781,2021-03-16 18:22:34+00:00,i’m deadass not even white i’m an Afghan refugee living in Sweden. I toke black tar mad heavy too
365,3753,2022-04-10 01:07:08+00:00,Fucking shameful that we’re not receiving these people but we can’t even save our own Afghan translators this admin is garbage
49,11709,2022-03-07 07:58:51+00:00,"False alarm! It’s the non existent special sponsorship scheme being announced, the one that was announced last week. Like the Afghan scheme that was announced 6 mth ago that still hasn’t brought any more to safety. Emperor’s New Clothes Resettlement."
880,7825,2022-03-20 12:34:44+00:00,"#Visa #AfghanistanCrisis #UkraineCrisis #ScottMorrisonMP . Can someone please explain? Refugees in Afghanistan and refugees in Ukraine? Australia does owe any refugee safe refuge if they can. So what is the difference, other than race and colour? ."
973,76026,2021-09-14 14:46:59+00:00,“How to file for humanitarian parole (admission to the U.S.) for qualifying Afghans”
672,1190,2022-04-20 21:00:56+00:00,"We’re trying to resettle Afghan refugees in Syracuse and all the housing is either shit or it’s expensive. Now, we’ve built _a bit_, but we need to build a lot more and our zoning is near-suburban in many neighborhoods. Also, row-houses are illegal everywhere here. It sucks."
1021,9051,2022-03-15 15:48:16+00:00,Andy Vermaut shares:Visiting UN refugee chief assures Afghans of continued support for IDPs: The head of the UN refugee agency has assured the Islamic Emirate of Afghanistan (IEA) of its continued support of Internally Displaced Persons (IDPs)… Thank you
456,91649,2021-09-03 14:31:58+00:00,"Unfortunately it took Canada until Aug 31 to join the US/Qatar Afghan refugee plan. Had we taken this approach sooner, many lives could have been saved. #Elxn44 #cdnpoli #Afganisthan"
1158,200257,2021-08-23 18:46:40+00:00,Military presence was at the airport. SIV applications were sabotaged by Stephen Miller. There was an evacuation protocol in place which is being executed now. What else?
112,140347,2021-08-19 14:39:21+00:00,Priority list that need to get out of the Biden mess in Afghanistan: 1) American citizens / contractors 2) American military equipment 3) Afghans that assisted/help US 4) All American Military personnel 5) Fully Vetted Afghans
447,186823,2021-07-10 02:03:37+00:00,Please DO SOMETHING about the resistance of DHS and the State Department to evacuating our Afghan translators and their families to Guam before it’s too late! Their lives are at stake as you well know. Please take action folded_hands_e 
699,71097,2021-09-18 04:01:13+00:00,"Oh i see well, that's why they fled with guns from afghanistan and abode as asylum seeker in Pakistan."
602,60254,2021-10-02 01:42:06+00:00,DHS: Hundreds of Afghan evacuees are leaving military bases in the US without completing resettlement #impeachjoebiden
559,184385,2021-07-19 17:33:35+00:00,Make sure your family members are not abducted and maimed by the advancing Taliban! Or is he coming to seek asylum in India? The situation in Afghanistan has become very murky now.
1147,81740,2021-09-09 08:39:25+00:00,Government to face legal action over relocation rejection of Afghan interpreter who met David Cameron. via
535,53596,2021-10-17 18:31:17+00:00,"If the Afghan resettlement Scheme announced by UK government is to save the lives of Vulnerable Afghans who are facing serious security risk, the unnecessary delay to launch the scheme is completely Unacceptable. the trauma is increasing day by day and those at risk are being...."
172,81162,2021-09-09 15:57:52+00:00,"Afghan refugee blocked from flight to US with explosive materials, but no terrorism suspected via This is a clear sign of future terrorism."
136,135582,2021-08-20 14:43:00+00:00,"No, they weren't the ones invading Afghanistan and creating the refugee crisis. Plus, there is the risk of terrorism. This is the responsibility of the US and their white allies."
694,84217,2021-09-07 21:03:15+00:00,"The government has long worked to create a permanent limbo for asylum seekers. Despite new pledges, this will be the welcome many of those arriving from Afghanistan receive."
246,28678,2022-01-07 09:07:21+00:00,"The UK's Afghan Citizens Resettlement Scheme is now formally open and the guidance can be found here: Unfortunately, there is no application process, rather it looks like a referral process, but all details can be found here."
841,128237,2021-08-22 15:13:25+00:00,"Former Pence Aide Say Trump, Miller Stymied Afghan Refugee Efforts Olivia Troye says Trump & Stephen Miller, his top immigration adviser, sought to prevent Afghan refugees from entering the United States."
833,9540,2022-03-14 01:14:30+00:00,She should be inside asylum not with refugees. PS: Swedish military too sent their troops in Afghanistan.
212,120006,2021-08-24 19:20:12+00:00,"Airbnb CEO Brian Chesky wrote, “The displacement and resettlement of Afghan refugees in the U.S. and elsewhere is one of the biggest humanitarian crises of our time. We feel a responsibility to step up.”"
67,82373,2021-09-08 22:09:07+00:00,65 thousand Afghans resettled in the US. Cost: 6M $ This is what Biden is requesting. What about Americans? The homeless? Those who are dying from OD? Nurses to give monoclonal antibodies to prevent covid deaths?
412,13089,2022-03-02 16:55:30+00:00,"In memory of Leonard Ashley z""l, child refugee from Nazi Germany and late father of our Treasurer we are supporting Cathy's Fundraiser for supporting Syrian, Afghan and Ukrainian refugees today. May his memory be a blessing."
1083,43446,2021-11-16 23:10:02+00:00,"TY for participating in the quarter drive & gift card drive for newly arriving Afghan families! The school raised over $900 in quarters & we also raised $600 in Ventra, Jewel, and Target gift cards. Thank you!! #anchoredinfaith #anchoredincommunity #refugee #saintclementparish"
